award_show,year,ceremony_edition,category,nominee_name,work_title,role_or_character,result,language,source_url
Mainichi Film Awards,1963,1963,Best Film,,Akira Kurosawa,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1964,1964,Best Film,,Hiroshi Teshigahara,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1965,1965,Best Film,,Akira Kurosawa,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1966,1966,Best Film,,Satsuo Yamamoto,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1967,1967,Best Film,,Masaki Kobayashi,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1968,1968,Best Film,,Shōhei Imamura,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1969,1969,Best Film,,Masahiro Shinoda,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1970,1970,Best Film,,Yoji Yamada,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1971,1971,Best Film,,Masahiro Shinoda,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1972,1972,Best Film,,Kei Kumai,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1973,1973,Best Film,,Kōichi Saitō,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1974,1974,Best Film,,Yoshitarō Nomura,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1975,1975,Best Film,,Masaki Kobayashi,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1976,1976,Best Film,,Satsuo Yamamoto,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1977,1977,Best Film,,Yoji Yamada,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1978,1978,Best Film,,Yoshitarō Nomura,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1979,1979,Best Film,,Satsuo Yamamoto,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1980,1980,Best Film,,Akira Kurosawa,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1981,1981,Best Film,,Kōhei Oguri,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1982,1982,Best Film,,Kinji Fukasaku,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1983,1983,Best Film,,Nagisa Oshima,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1984,1984,Best Film,,Shinichiro Sawai,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1985,1985,Best Film,,Akira Kurosawa,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1986,1986,Best Film,,Kei Kumai,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1987,1987,Best Film,,Juzo Itami,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1988,1988,Best Film,,Hayao Miyazaki,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1989,1989,Best Film,,Shōhei Imamura,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1990,1990,Best Film,,Masahiro Shinoda,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1991,1991,Best Film,,Yoji Yamada,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1992,1992,Best Film,,Masayuki Suo,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1993,1993,Best Film,,Yoichi Sai,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1994,1994,Best Film,,Kazuo Hara,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1995,1995,Best Film,,Kaneto Shindo,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1996,1996,Best Film,,Masayuki Suo,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1997,1997,Best Film,,Hayao Miyazaki,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1998,1998,Best Film,,Hideyuki Hirayama,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1999,1999,Best Film,,Yasuo Furuhata,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2000,2000,Best Film,,Junji Sakamoto,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2001,2001,Best Film,,Hayao Miyazaki,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2002,2002,Best Film,,Yoji Yamada,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2003,2003,Best Film,,Genjiro Arato,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2004,2004,Best Film,,Yoichi Sai,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2005,2005,Best Film,,Kazuyuki Izutsu,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2006,2006,Best Film,,Miwa Nishikawa,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2007,2007,Best Film,,Masayuki Suo,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2008,2008,Best Film,,Yōjirō Takita,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2009,2009,Best Film,,Setsurō Wakamatsu,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2010,2010,Best Film,,Lee Sang-il,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2011,2011,Best Film,,Kaneto Shindo,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2012,2012,Best Film,,Masayuki Suo,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2013,2013,Best Film,,Yuya Ishii,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2014,2014,Best Film,,Kazuyoshi Kumakiri,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2015,2015,Best Film,,Ryōsuke Hashiguchi,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2016,2016,Best Film,,Hideaki Anno and Shinji Higuchi,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2017,2017,Best Film,,Nobuhiko Obayashi,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2018,2018,Best Film,,Hirokazu Kore-eda,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2019,2019,Best Film,,Kei Ishikawa,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2020,2020,Best Film,,Tatsushi Ōmori,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2021,2021,Best Film,,Ryusuke Hamaguchi,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2022,2022,Best Film,,Shō Miyake,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2023,2023,Best Film,,Junji Sakamoto,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2024,2024,Best Film,,Shō Miyake,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,2025,2025,Best Film,,Daihachi Yoshida,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Film
Mainichi Film Awards,1946,1946,Best Director,Minshū no Teki,Minshū no Teki,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1947,1947,Best Director,One Wonderful Sunday,One Wonderful Sunday,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1948,1948,Best Director,WomanShōzōApostasy,WomanShōzōApostasy,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1949,1949,Best Director,Late Spring,Late Spring,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1950,1950,Best Director,Itsuwareru Seisō,Itsuwareru Seisō,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1951,1951,Best Director,Repast,Repast,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1952,1952,Best Director,Gendai-jinHonjitsu Kyūshin,Gendai-jinHonjitsu Kyūshin,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1953,1953,Best Director,An Inlet of Muddy Water,An Inlet of Muddy Water,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1954,1954,Best Director,Twenty-Four EyesThe Garden of Women,Twenty-Four EyesThe Garden of Women,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1955,1955,Best Director,Floating Clouds,Floating Clouds,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1956,1956,Best Director,Mahiru no ankoku,Mahiru no ankoku,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1957,1957,Best Director,The Rice PeopleJun'ai Monogatari,The Rice PeopleJun'ai Monogatari,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1958,1958,Best Director,The Ballad of Narayama,The Ballad of Narayama,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1959,1959,Best Director,Niguruma no UtaNingen no Kabe,Niguruma no UtaNingen no Kabe,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1960,1960,Best Director,Her BrotherJokyo,Her BrotherJokyo,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1961,1961,Best Director,The Human Condition,The Human Condition,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1962,1962,Best Director,Being Two Isn't EasyThe Broken Commandment,Being Two Isn't EasyThe Broken Commandment,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1963,1963,Best Director,The Insect Woman,The Insect Woman,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1964,1964,Best Director,The Woman in the Dunes,The Woman in the Dunes,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1965,1965,Best Director,A Fugitive from the Past,A Fugitive from the Past,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1966,1966,Best Director,Shiroi Kyotō,Shiroi Kyotō,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1967,1967,Best Director,A Man Vanishes,A Man Vanishes,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1968,1968,Best Director,The Human Bullet,The Human Bullet,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1969,1969,Best Director,Kigeki Ippatsu DaihisshōIt's Tough Being a ManTora-san's Cherished Mother,Kigeki Ippatsu DaihisshōIt's Tough Being a ManTora-san's Cherished Mother,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1970,1970,Best Director,Men and War: Part I,Men and War: Part I,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1971,1971,Best Director,"SilenceTora-san's Shattered RomanceTora-san, the Good SamaritanTora-san's Love Call","SilenceTora-san's Shattered RomanceTora-san, the Good SamaritanTora-san's Love Call",,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1972,1972,Best Director,The RendezvousTabi no Omosa,The RendezvousTabi no Omosa,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1973,1973,Best Director,Tora-san's Dream-Come-TrueTora-san's Forget Me Not,Tora-san's Dream-Come-TrueTora-san's Forget Me Not,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1974,1974,Best Director,Castle of Sand,Castle of Sand,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1975,1975,Best Director,Kenji Mizoguchi: The Life of a Film Director,Kenji Mizoguchi: The Life of a Film Director,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1976,1976,Best Director,Fumō Chitai,Fumō Chitai,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1977,1977,Best Director,The Yellow Handkerchief,The Yellow Handkerchief,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1978,1978,Best Director,The IncidentThe Demon,The IncidentThe Demon,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1979,1979,Best Director,The Man Who Stole the Sun,The Man Who Stole the Sun,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1980,1980,Best Director,Kagemusha,Kagemusha,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1981,1981,Best Director,Muddy River,Muddy River,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1982,1982,Best Director,Fall GuyDotonbori River,Fall GuyDotonbori River,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1983,1983,Best Director,"Merry Christmas, Mr. Lawrence","Merry Christmas, Mr. Lawrence",,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1984,1984,Best Director,The Funeral,The Funeral,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1985,1985,Best Director,Ran,Ran,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1986,1986,Best Director,The Sea and Poison,The Sea and Poison,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1987,1987,Best Director,The Emperor's Naked Army Marches On,The Emperor's Naked Army Marches On,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1988,1988,Best Director,The Discarnates,The Discarnates,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1989,1989,Best Director,Shaso,Shaso,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1990,1990,Best Director,Tugumi,Tugumi,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1991,1991,Best Director,My Sons,My Sons,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1992,1992,Best Director,The River with No Bridge,The River with No Bridge,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1993,1993,Best Director,Byōin de Shinu to Iukoto,Byōin de Shinu to Iukoto,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1994,1994,Best Director,Like a Rolling Stone,Like a Rolling Stone,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1995,1995,Best Director,A Last Note,A Last Note,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1996,1996,Best Director,Shall We Dance?,Shall We Dance?,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1997,1997,Best Director,The Eel,The Eel,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1998,1998,Best Director,Begging for Love,Begging for Love,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1999,1999,Best Director,Keiho,Keiho,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2000,2000,Best Director,Face,Face,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2001,2001,Best Director,Spirited Away,Spirited Away,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2002,2002,Best Director,OutThe Laughing Frog,OutThe Laughing Frog,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2003,2003,Best Director,Doing Time,Doing Time,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2004,2004,Best Director,Utsukushii Natsu KirishimaThe Face of Jizo,Utsukushii Natsu KirishimaThe Face of Jizo,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2005,2005,Best Director,Itsuka dokusho suruhi,Itsuka dokusho suruhi,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2006,2006,Best Director,What the Snow Brings,What the Snow Brings,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2007,2007,Best Director,I Just Didn't Do It,I Just Didn't Do It,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2008,2008,Best Director,United Red Army,United Red Army,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2009,2009,Best Director,Love Exposure,Love Exposure,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2010,2010,Best Director,13 Assassins,13 Assassins,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2011,2011,Best Director,Saudade,Saudade,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2012,2012,Best Director,The Kirishima Thing,The Kirishima Thing,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2013,2013,Best Director,The Great Passage,The Great Passage,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2014,2014,Best Director,The Light Shines Only There,The Light Shines Only There,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2015,2015,Best Director,Fires on the Plain,Fires on the Plain,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2016,2016,Best Director,The Long Excuse,The Long Excuse,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2017,2017,Best Director,Bangkok Nites,Bangkok Nites,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2018,2018,Best Director,One Cut of the Dead,One Cut of the Dead,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2019,2019,Best Director,Listen to the Universe,Listen to the Universe,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2020,2020,Best Director,True Mothers,True Mothers,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2021,2021,Best Director,Drive My Car,Drive My Car,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2022,2022,Best Director,"Small, Slow But Steady","Small, Slow But Steady",,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2023,2023,Best Director,The Moon,The Moon,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2024,2024,Best Director,All the Long Nights,All the Long Nights,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,2025,2025,Best Director,Kokuho,Kokuho,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Director
Mainichi Film Awards,1947,1947,Best Actor,Masayuki Mori,Masayuki Mori,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Actor
Mainichi Film Awards,1948,1948,Best Actor,Chishū Ryū,Chishū Ryū,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Actor
Mainichi Film Awards,1949,1949,Best Actor,Takashi Shimura,Takashi Shimura,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Actor
Mainichi Film Awards,1950,1950,Best Actor,Shin Saburi,Shin Saburi,,Winner,Japanese,https://en.wikipedia.org/wiki/Mainichi_Film_Award_for_Best_Actor
