year,ceremony,category,nominee,film,won
1965,Diosas de Plata,Best Actress,Isabel Ruiz,Película 91 de 1965,0
1965,Diosas de Plata,Best Actress,Elena Álvarez,Película 60 de 1965,0
1965,Diosas de Plata,Best Actress,Elena Díaz,Película 24 de 1965,0
1965,Diosas de Plata,Best Supporting Actor,María García,Película de 1965 Sol,1
1965,Diosas de Plata,Best Supporting Actor,Pedro Ruiz,Película 48 de 1965,0
1965,Diosas de Plata,Best Supporting Actor,Elena Gómez,Película 31 de 1965,0
1965,Diosas de Plata,Best Supporting Actor,Pedro Díaz,Película 19 de 1965,0
1965,Diosas de Plata,Best Supporting Actress,María López,Película de 1965 Luna,1
1965,Diosas de Plata,Best Supporting Actress,Elena Díaz,Película 46 de 1965,0
1965,Diosas de Plata,Best Supporting Actress,Miguel Álvarez,Película 69 de 1965,0
1965,Diosas de Plata,Best Supporting Actress,Laura Álvarez,Película 37 de 1965,0
1966,Diosas de Plata,Best Picture,Película de 1966 Amor,Película de 1966 Amor,1
1966,Diosas de Plata,Best Picture,Película 34 de 1966,Película 34 de 1966,0
1966,Diosas de Plata,Best Picture,Película 89 de 1966,Película 89 de 1966,0
1966,Diosas de Plata,Best Picture,Película 33 de 1966,Película 33 de 1966,0
1966,Diosas de Plata,Best Filmmaker,María López,Película de 1966 Corazón,1
1966,Diosas de Plata,Best Helmer,Isabel Díaz,Película 95 de 1966,0
1966,Diosas de Plata,Best Filmmaker,Laura Díaz,Película 90 de 1966,0
1966,Diosas de Plata,Best Helmer,Laura Ruiz,Película 17 de 1966,0
1966,Diosas de Plata,Best Actor,José González,Película de 1966 Sol,1
1966,Diosas de Plata,Best Actor,Isabel Díaz,Película 39 de 1966,0
1966,Diosas de Plata,Best Actor,Miguel Álvarez,Película 95 de 1966,0
1966,Diosas de Plata,Best Actor,Raúl Ruiz,Película 91 de 1966,0
1966,Diosas de Plata,Best Actress,Luis González,Película de 1966 Sol,1
1966,Diosas de Plata,Best Actress,Miguel Álvarez,Película 81 de 1966,0
1966,Diosas de Plata,Best Actress,Miguel Gómez,Película 24 de 1966,0
1966,Diosas de Plata,Best Actress,Raúl Ruiz,Película 77 de 1966,0
1966,Diosas de Plata,Best Supporting Actor,Luis García,Película de 1966 Sol,1
1966,Diosas de Plata,Best Supporting Actor,Miguel Díaz,Película 84 de 1966,0
1966,Diosas de Plata,Best Supporting Actor,Raúl Ruiz,Película 96 de 1966,0
1966,Diosas de Plata,Best Supporting Actor,Elena Díaz,Película 98 de 1966,0
1966,Diosas de Plata,Best Supporting Actress,Ana González,Película de 1966 Corazón,1
1966,Diosas de Plata,Best Supporting Actress,Elena Díaz,Película 67 de 1966,0
1966,Diosas de Plata,Best Supporting Actress,Isabel Álvarez,Película 52 de 1966,0
1966,Diosas de Plata,Best Supporting Actress,Elena Álvarez,Película 83 de 1966,0
1967,Diosas de Plata,Best Picture,Película de 1967 Corazón,Película de 1967 Corazón,1
1967,Diosas de Plata,Best Picture,Película 68 de 1967,Película 68 de 1967,0
1967,Diosas de Plata,Best Picture,Película 25 de 1967,Película 25 de 1967,0
1967,Diosas de Plata,Best Picture,Película 7 de 1967,Película 7 de 1967,0
1967,Diosas de Plata,Best Director,Ana Pérez,Película de 1967 Corazón,1
1967,Diosas de Plata,Best Filmmaker,Isabel Fernández,Película 72 de 1967,0
1967,Diosas de Plata,Best Director,Laura Ruiz,Película 96 de 1967,0
1967,Diosas de Plata,Best Director,Pedro Ruiz,Película 14 de 1967,0
1967,Diosas de Plata,Best Actor,Rosa López,Película de 1967 Corazón,1
1967,Diosas de Plata,Best Actor,Pedro Fernández,Película 44 de 1967,0
1967,Diosas de Plata,Best Actor,Raúl Díaz,Película 10 de 1967,0
1967,Diosas de Plata,Best Actor,Laura Díaz,Película 72 de 1967,0
1967,Diosas de Plata,Best Actress,Carmen Martínez,Película de 1967 Corazón,1
1967,Diosas de Plata,Best Actress,Laura Álvarez,Película 88 de 1967,0
1967,Diosas de Plata,Best Actress,Raúl Fernández,Película 5 de 1967,0
1967,Diosas de Plata,Best Actress,Elena Díaz,Película 51 de 1967,0
1967,Diosas de Plata,Best Supporting Actor,Carlos López,Película de 1967 Vida,1
1967,Diosas de Plata,Best Supporting Actor,Isabel Fernández,Película 5 de 1967,0
1967,Diosas de Plata,Best Supporting Actor,Elena Fernández,Película 58 de 1967,0
1967,Diosas de Plata,Best Supporting Actor,Elena Álvarez,Película 99 de 1967,0
1967,Diosas de Plata,Best Supporting Actress,Ana García,Película de 1967 Luna,1
1967,Diosas de Plata,Best Supporting Actress,Elena Fernández,Película 72 de 1967,0
1967,Diosas de Plata,Best Supporting Actress,Pedro Díaz,Película 94 de 1967,0
1967,Diosas de Plata,Best Supporting Actress,Miguel Díaz,Película 55 de 1967,0
1968,Diosas de Plata,Best Picture,Película de 1968 Vida,Película de 1968 Vida,1
1968,Diosas de Plata,Best Picture,Película 82 de 1968,Película 82 de 1968,0
1968,Diosas de Plata,Best Picture,Película 29 de 1968,Película 29 de 1968,0
1968,Diosas de Plata,Best Picture,Película 41 de 1968,Película 41 de 1968,0
1968,Diosas de Plata,Best Director,José García,Película de 1968 Vida,1
1968,Diosas de Plata,Best Director,Elena Fernández,Película 39 de 1968,0
1968,Diosas de Plata,Best Helmer,Elena Álvarez,Película 81 de 1968,0
1968,Diosas de Plata,Best Filmmaker,Elena Fernández,Película 28 de 1968,0
1968,Diosas de Plata,Best Actor,Rosa López,Película de 1968 Corazón,1
1968,Diosas de Plata,Best Actor,Miguel Fernández,Película 22 de 1968,0
1968,Diosas de Plata,Best Actor,Isabel Álvarez,Película 63 de 1968,0
1968,Diosas de Plata,Best Actor,Miguel Fernández,Película 10 de 1968,0
1968,Diosas de Plata,Best Actress,Luis Martínez,Película de 1968 Sol,1
1968,Diosas de Plata,Best Actress,Elena Díaz,Película 68 de 1968,0
1968,Diosas de Plata,Best Actress,Elena Díaz,Película 3 de 1968,0
1968,Diosas de Plata,Best Actress,Elena Díaz,Película 33 de 1968,0
1968,Diosas de Plata,Best Supporting Actor,José García,Película de 1968 Corazón,1
1968,Diosas de Plata,Best Supporting Actor,Isabel Gómez,Película 48 de 1968,0
1968,Diosas de Plata,Best Supporting Actor,Isabel Gómez,Película 30 de 1968,0
1968,Diosas de Plata,Best Supporting Actor,Laura Álvarez,Película 25 de 1968,0
1968,Diosas de Plata,Best Supporting Actress,José López,Película de 1968 Sol,1
1968,Diosas de Plata,Best Supporting Actress,Elena Ruiz,Película 87 de 1968,0
1968,Diosas de Plata,Best Supporting Actress,Laura Fernández,Película 32 de 1968,0
1968,Diosas de Plata,Best Supporting Actress,Raúl Fernández,Película 97 de 1968,0
1969,Diosas de Plata,Best Picture,Película de 1969 Sol,Película de 1969 Sol,1
1969,Diosas de Plata,Best Picture,Película 10 de 1969,Película 10 de 1969,0
1969,Diosas de Plata,Best Picture,Película 65 de 1969,Película 65 de 1969,0
1969,Diosas de Plata,Best Picture,Película 32 de 1969,Película 32 de 1969,0
1969,Diosas de Plata,Best Director,Luis Pérez,Película de 1969 Luna,1
1969,Diosas de Plata,Best Filmmaker,Miguel Álvarez,Película 76 de 1969,0
1969,Diosas de Plata,Best Helmer,Elena Fernández,Película 56 de 1969,0
1969,Diosas de Plata,Best Director,Miguel Álvarez,Película 20 de 1969,0
1969,Diosas de Plata,Best Actor,Luis Pérez,Película de 1969 Vida,1
1969,Diosas de Plata,Best Actor,Elena Díaz,Película 94 de 1969,0
1969,Diosas de Plata,Best Actor,Pedro Fernández,Película 79 de 1969,0
1969,Diosas de Plata,Best Actor,Miguel Ruiz,Película 93 de 1969,0
1969,Diosas de Plata,Best Actress,Carlos Hernández,Película de 1969 Luna,1
1969,Diosas de Plata,Best Actress,Isabel Gómez,Película 12 de 1969,0
1969,Diosas de Plata,Best Actress,Raúl Gómez,Película 36 de 1969,0
1969,Diosas de Plata,Best Actress,Isabel Ruiz,Película 32 de 1969,0
1969,Diosas de Plata,Best Supporting Actor,Carlos Hernández,Película de 1969 Tierra,1
1969,Diosas de Plata,Best Supporting Actor,Laura Díaz,Película 8 de 1969,0
1969,Diosas de Plata,Best Supporting Actor,Pedro Gómez,Película 24 de 1969,0
1969,Diosas de Plata,Best Supporting Actor,Laura Ruiz,Película 72 de 1969,0
1969,Diosas de Plata,Best Supporting Actress,José González,Película de 1969 Muerte,1
1969,Diosas de Plata,Best Supporting Actress,Elena Ruiz,Película 73 de 1969,0
1969,Diosas de Plata,Best Supporting Actress,Isabel Álvarez,Película 91 de 1969,0
1969,Diosas de Plata,Best Supporting Actress,Elena Ruiz,Película 21 de 1969,0
1970,Diosas de Plata,Best Picture,Película de 1970 Tierra,Película de 1970 Tierra,1
1970,Diosas de Plata,Best Picture,Película 55 de 1970,Película 55 de 1970,0
1970,Diosas de Plata,Best Picture,Película 13 de 1970,Película 13 de 1970,0
1970,Diosas de Plata,Best Picture,Película 80 de 1970,Película 80 de 1970,0
1970,Diosas de Plata,Best Director,Rosa Pérez,Película de 1970 Corazón,1
1970,Diosas de Plata,Best Director,Elena Fernández,Película 37 de 1970,0
1970,Diosas de Plata,Best Filmmaker,Isabel Ruiz,Película 72 de 1970,0
1970,Diosas de Plata,Best Helmer,Laura Ruiz,Película 43 de 1970,0
1970,Diosas de Plata,Best Actor,José González,Película de 1970 Corazón,1
1970,Diosas de Plata,Best Actor,Elena Fernández,Película 61 de 1970,0
1970,Diosas de Plata,Best Actor,Laura Ruiz,Película 62 de 1970,0
1970,Diosas de Plata,Best Actor,Pedro Ruiz,Película 25 de 1970,0
1970,Diosas de Plata,Best Actress,Luis Hernández,Película de 1970 Corazón,1
1970,Diosas de Plata,Best Actress,Raúl Gómez,Película 54 de 1970,0
1970,Diosas de Plata,Best Actress,Raúl Álvarez,Película 57 de 1970,0
1970,Diosas de Plata,Best Actress,Isabel Gómez,Película 33 de 1970,0
1970,Diosas de Plata,Best Supporting Actor,Carlos Martínez,Película de 1970 Sol,1
1970,Diosas de Plata,Best Supporting Actor,Isabel Ruiz,Película 18 de 1970,0
1970,Diosas de Plata,Best Supporting Actor,Isabel Álvarez,Película 68 de 1970,0
1970,Diosas de Plata,Best Supporting Actor,Miguel Gómez,Película 1 de 1970,0
1970,Diosas de Plata,Best Supporting Actress,Ana Pérez,Película de 1970 Corazón,1
1970,Diosas de Plata,Best Supporting Actress,Miguel Álvarez,Película 22 de 1970,0
1970,Diosas de Plata,Best Supporting Actress,Pedro Fernández,Película 37 de 1970,0
1970,Diosas de Plata,Best Supporting Actress,Isabel Gómez,Película 77 de 1970,0
1971,Diosas de Plata,Best Picture,Película de 1971 Amor,Película de 1971 Amor,1
1971,Diosas de Plata,Best Picture,Película 90 de 1971,Película 90 de 1971,0
1971,Diosas de Plata,Best Picture,Película 88 de 1971,Película 88 de 1971,0
1971,Diosas de Plata,Best Picture,Película 65 de 1971,Película 65 de 1971,0
1971,Diosas de Plata,Best Filmmaker,María García,Película de 1971 Sol,1
1971,Diosas de Plata,Best Director,Laura Ruiz,Película 55 de 1971,0
1971,Diosas de Plata,Best Filmmaker,Isabel Díaz,Película 41 de 1971,0
1971,Diosas de Plata,Best Filmmaker,Laura Ruiz,Película 46 de 1971,0
1971,Diosas de Plata,Best Actor,Carmen González,Película de 1971 Sol,1
1971,Diosas de Plata,Best Actor,Elena Díaz,Película 98 de 1971,0
1971,Diosas de Plata,Best Actor,Elena Ruiz,Película 46 de 1971,0
1971,Diosas de Plata,Best Actor,Raúl Ruiz,Película 73 de 1971,0
1971,Diosas de Plata,Best Actress,Jorge López,Película de 1971 Muerte,1
1971,Diosas de Plata,Best Actress,Pedro Álvarez,Película 82 de 1971,0
1971,Diosas de Plata,Best Actress,Pedro Álvarez,Película 6 de 1971,0
1971,Diosas de Plata,Best Actress,Elena Ruiz,Película 84 de 1971,0
1971,Diosas de Plata,Best Supporting Actor,Ana González,Película de 1971 Luna,1
1971,Diosas de Plata,Best Supporting Actor,Isabel Díaz,Película 58 de 1971,0
1971,Diosas de Plata,Best Supporting Actor,Pedro Gómez,Película 18 de 1971,0
1971,Diosas de Plata,Best Supporting Actor,Raúl Álvarez,Película 97 de 1971,0
1971,Diosas de Plata,Best Supporting Actress,María Pérez,Película de 1971 Muerte,1
1971,Diosas de Plata,Best Supporting Actress,Miguel Ruiz,Película 67 de 1971,0
1971,Diosas de Plata,Best Supporting Actress,Laura Díaz,Película 6 de 1971,0
1971,Diosas de Plata,Best Supporting Actress,Isabel Gómez,Película 88 de 1971,0
1972,Diosas de Plata,Best Picture,Película de 1972 Luna,Película de 1972 Luna,1
1972,Diosas de Plata,Best Picture,Película 35 de 1972,Película 35 de 1972,0
1972,Diosas de Plata,Best Picture,Película 16 de 1972,Película 16 de 1972,0
1972,Diosas de Plata,Best Picture,Película 25 de 1972,Película 25 de 1972,0
1972,Diosas de Plata,Best Helmer,Ana González,Película de 1972 Luna,1
1972,Diosas de Plata,Best Helmer,Pedro Ruiz,Película 18 de 1972,0
1972,Diosas de Plata,Best Filmmaker,Miguel Álvarez,Película 48 de 1972,0
1972,Diosas de Plata,Best Filmmaker,Pedro Díaz,Película 30 de 1972,0
1972,Diosas de Plata,Best Actor,María Hernández,Película de 1972 Amor,1
1972,Diosas de Plata,Best Actor,Miguel Gómez,Película 75 de 1972,0
1972,Diosas de Plata,Best Actor,Elena Ruiz,Película 86 de 1972,0
1972,Diosas de Plata,Best Actor,Laura Díaz,Película 98 de 1972,0
1972,Diosas de Plata,Best Actress,José Martínez,Película de 1972 Sol,1
1972,Diosas de Plata,Best Actress,Miguel Fernández,Película 74 de 1972,0
1972,Diosas de Plata,Best Actress,Isabel Ruiz,Película 98 de 1972,0
1972,Diosas de Plata,Best Actress,Miguel Gómez,Película 79 de 1972,0
1972,Diosas de Plata,Best Supporting Actor,José Martínez,Película de 1972 Amor,1
1972,Diosas de Plata,Best Supporting Actor,Laura Ruiz,Película 38 de 1972,0
1972,Diosas de Plata,Best Supporting Actor,Miguel Gómez,Película 26 de 1972,0
1972,Diosas de Plata,Best Supporting Actor,Pedro Fernández,Película 16 de 1972,0
1972,Diosas de Plata,Best Supporting Actress,Luis Martínez,Película de 1972 Tierra,1
1972,Diosas de Plata,Best Supporting Actress,Laura Díaz,Película 93 de 1972,0
1972,Diosas de Plata,Best Supporting Actress,Miguel Fernández,Película 9 de 1972,0
1972,Diosas de Plata,Best Supporting Actress,Raúl Fernández,Película 62 de 1972,0
1973,Diosas de Plata,Best Picture,Película de 1973 Sol,Película de 1973 Sol,1
1973,Diosas de Plata,Best Picture,Película 10 de 1973,Película 10 de 1973,0
1973,Diosas de Plata,Best Picture,Película 60 de 1973,Película 60 de 1973,0
1973,Diosas de Plata,Best Picture,Película 78 de 1973,Película 78 de 1973,0
1973,Diosas de Plata,Best Director,Ana Hernández,Película de 1973 Tierra,1
1973,Diosas de Plata,Best Helmer,Laura Fernández,Película 23 de 1973,0
1973,Diosas de Plata,Best Director,Laura Fernández,Película 49 de 1973,0
1973,Diosas de Plata,Best Helmer,Pedro Díaz,Película 90 de 1973,0
1973,Diosas de Plata,Best Actor,María Martínez,Película de 1973 Vida,1
1973,Diosas de Plata,Best Actor,Laura Gómez,Película 10 de 1973,0
1973,Diosas de Plata,Best Actor,Elena Ruiz,Película 60 de 1973,0
1973,Diosas de Plata,Best Actor,Isabel Gómez,Película 31 de 1973,0
1973,Diosas de Plata,Best Actress,Carmen García,Película de 1973 Amor,1
1973,Diosas de Plata,Best Actress,Laura Álvarez,Película 77 de 1973,0
1973,Diosas de Plata,Best Actress,Raúl Ruiz,Película 35 de 1973,0
1973,Diosas de Plata,Best Actress,Isabel Gómez,Película 4 de 1973,0
1973,Diosas de Plata,Best Supporting Actor,Ana Martínez,Película de 1973 Muerte,1
1973,Diosas de Plata,Best Supporting Actor,Raúl Díaz,Película 56 de 1973,0
1973,Diosas de Plata,Best Supporting Actor,Isabel Álvarez,Película 55 de 1973,0
1973,Diosas de Plata,Best Supporting Actor,Raúl Díaz,Película 39 de 1973,0
1973,Diosas de Plata,Best Supporting Actress,Luis Martínez,Película de 1973 Amor,1
1973,Diosas de Plata,Best Supporting Actress,Miguel Gómez,Película 99 de 1973,0
1973,Diosas de Plata,Best Supporting Actress,Elena Díaz,Película 76 de 1973,0
1973,Diosas de Plata,Best Supporting Actress,Raúl Álvarez,Película 23 de 1973,0
1974,Diosas de Plata,Best Picture,Película de 1974 Vida,Película de 1974 Vida,1
1974,Diosas de Plata,Best Picture,Película 58 de 1974,Película 58 de 1974,0
1974,Diosas de Plata,Best Picture,Película 87 de 1974,Película 87 de 1974,0
1974,Diosas de Plata,Best Picture,Película 34 de 1974,Película 34 de 1974,0
1974,Diosas de Plata,Best Director,Rosa González,Película de 1974 Sol,1
1974,Diosas de Plata,Best Helmer,Laura Fernández,Película 21 de 1974,0
1974,Diosas de Plata,Best Director,Isabel Díaz,Película 76 de 1974,0
1974,Diosas de Plata,Best Filmmaker,Miguel Gómez,Película 63 de 1974,0
1974,Diosas de Plata,Best Actor,Rosa Martínez,Película de 1974 Vida,1
1974,Diosas de Plata,Best Actor,Elena Fernández,Película 6 de 1974,0
1974,Diosas de Plata,Best Actor,Raúl Ruiz,Película 62 de 1974,0
1974,Diosas de Plata,Best Actor,Laura Álvarez,Película 46 de 1974,0
1974,Diosas de Plata,Best Actress,José Hernández,Película de 1974 Amor,1
1974,Diosas de Plata,Best Actress,Raúl Ruiz,Película 52 de 1974,0
1974,Diosas de Plata,Best Actress,Raúl Gómez,Película 8 de 1974,0
1974,Diosas de Plata,Best Actress,Elena Álvarez,Película 47 de 1974,0
1974,Diosas de Plata,Best Supporting Actor,Jorge González,Película de 1974 Tierra,1
1974,Diosas de Plata,Best Supporting Actor,Miguel Gómez,Película 46 de 1974,0
1974,Diosas de Plata,Best Supporting Actor,Laura Álvarez,Película 89 de 1974,0
1974,Diosas de Plata,Best Supporting Actor,Miguel Ruiz,Película 11 de 1974,0
1974,Diosas de Plata,Best Supporting Actress,José García,Película de 1974 Luna,1
1974,Diosas de Plata,Best Supporting Actress,Laura Díaz,Película 93 de 1974,0
1974,Diosas de Plata,Best Supporting Actress,Pedro Gómez,Película 76 de 1974,0
1974,Diosas de Plata,Best Supporting Actress,Raúl Álvarez,Película 72 de 1974,0
1975,Diosas de Plata,Best Picture,Película de 1975 Luna,Película de 1975 Luna,1
1975,Diosas de Plata,Best Picture,Película 17 de 1975,Película 17 de 1975,0
1975,Diosas de Plata,Best Picture,Película 20 de 1975,Película 20 de 1975,0
1975,Diosas de Plata,Best Picture,Película 73 de 1975,Película 73 de 1975,0
1975,Diosas de Plata,Best Director,Carlos Hernández,Película de 1975 Amor,1
1975,Diosas de Plata,Best Filmmaker,Pedro Álvarez,Película 65 de 1975,0
1975,Diosas de Plata,Best Helmer,Raúl Álvarez,Película 57 de 1975,0
1975,Diosas de Plata,Best Helmer,Elena Álvarez,Película 30 de 1975,0
1975,Diosas de Plata,Best Actor,Carmen Pérez,Película de 1975 Tierra,1
1975,Diosas de Plata,Best Actor,Isabel Fernández,Película 74 de 1975,0
1975,Diosas de Plata,Best Actor,Pedro Gómez,Película 43 de 1975,0
1975,Diosas de Plata,Best Actor,Pedro Fernández,Película 42 de 1975,0
1975,Diosas de Plata,Best Actress,Jorge Pérez,Película de 1975 Luna,1
1975,Diosas de Plata,Best Actress,Isabel Díaz,Película 1 de 1975,0
1975,Diosas de Plata,Best Actress,Elena Álvarez,Película 69 de 1975,0
1975,Diosas de Plata,Best Actress,Laura Gómez,Película 86 de 1975,0
1975,Diosas de Plata,Best Supporting Actor,Ana González,Película de 1975 Vida,1
1975,Diosas de Plata,Best Supporting Actor,Raúl Álvarez,Película 52 de 1975,0
1975,Diosas de Plata,Best Supporting Actor,Raúl Álvarez,Película 95 de 1975,0
1975,Diosas de Plata,Best Supporting Actor,Elena Álvarez,Película 74 de 1975,0
1975,Diosas de Plata,Best Supporting Actress,Jorge Pérez,Película de 1975 Corazón,1
1975,Diosas de Plata,Best Supporting Actress,Elena Díaz,Película 29 de 1975,0
1975,Diosas de Plata,Best Supporting Actress,Laura Díaz,Película 10 de 1975,0
1975,Diosas de Plata,Best Supporting Actress,Raúl Gómez,Película 66 de 1975,0
1976,Diosas de Plata,Best Picture,Película de 1976 Luna,Película de 1976 Luna,1
1976,Diosas de Plata,Best Picture,Película 74 de 1976,Película 74 de 1976,0
1976,Diosas de Plata,Best Picture,Película 84 de 1976,Película 84 de 1976,0
1976,Diosas de Plata,Best Picture,Película 64 de 1976,Película 64 de 1976,0
1976,Diosas de Plata,Best Helmer,Carlos Pérez,Película de 1976 Corazón,1
1976,Diosas de Plata,Best Director,Elena Álvarez,Película 25 de 1976,0
1976,Diosas de Plata,Best Helmer,Laura Díaz,Película 97 de 1976,0
1976,Diosas de Plata,Best Helmer,Elena Álvarez,Película 85 de 1976,0
1976,Diosas de Plata,Best Actor,Ana Hernández,Película de 1976 Luna,1
1976,Diosas de Plata,Best Actor,Elena Álvarez,Película 89 de 1976,0
1976,Diosas de Plata,Best Actor,Raúl Gómez,Película 36 de 1976,0
1976,Diosas de Plata,Best Actor,Laura Álvarez,Película 14 de 1976,0
1976,Diosas de Plata,Best Actress,Carmen Martínez,Película de 1976 Tierra,1
1976,Diosas de Plata,Best Actress,Miguel Ruiz,Película 55 de 1976,0
1976,Diosas de Plata,Best Actress,Isabel Díaz,Película 10 de 1976,0
1976,Diosas de Plata,Best Actress,Laura Fernández,Película 49 de 1976,0
1976,Diosas de Plata,Best Supporting Actor,Jorge Pérez,Película de 1976 Tierra,1
1976,Diosas de Plata,Best Supporting Actor,Miguel Fernández,Película 7 de 1976,0
1976,Diosas de Plata,Best Supporting Actor,Raúl Díaz,Película 81 de 1976,0
1976,Diosas de Plata,Best Supporting Actor,Isabel Díaz,Película 20 de 1976,0
1976,Diosas de Plata,Best Supporting Actress,Ana Pérez,Película de 1976 Vida,1
1976,Diosas de Plata,Best Supporting Actress,Raúl Gómez,Película 15 de 1976,0
1976,Diosas de Plata,Best Supporting Actress,Miguel Díaz,Película 26 de 1976,0
1976,Diosas de Plata,Best Supporting Actress,Pedro Díaz,Película 100 de 1976,0
1977,Diosas de Plata,Best Picture,Película de 1977 Corazón,Película de 1977 Corazón,1
1977,Diosas de Plata,Best Picture,Película 73 de 1977,Película 73 de 1977,0
1977,Diosas de Plata,Best Picture,Película 38 de 1977,Película 38 de 1977,0
1977,Diosas de Plata,Best Picture,Película 85 de 1977,Película 85 de 1977,0
1977,Diosas de Plata,Best Filmmaker,Rosa González,Película de 1977 Amor,1
1977,Diosas de Plata,Best Helmer,Laura Fernández,Película 28 de 1977,0
1977,Diosas de Plata,Best Helmer,Isabel Ruiz,Película 1 de 1977,0
1977,Diosas de Plata,Best Helmer,Miguel Díaz,Película 24 de 1977,0
