award_show,year,ceremony_edition,category,nominee_name,work_title,role_or_character,result,language,source_url
Asianet Film Awards,2012,,Best Supporting Actress,Lena,Spirit,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2013,,Best Supporting Actress,Asha Sarath,Drishyam,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2014,,Best Supporting Actress,Parvathy Thiruvothu,Bangalore Days,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2015,,Best Supporting Actress,Kalpana,Charlie,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2016,,Best Supporting Actress,Sethu Lakshmi,"Pulimurugan, Annmariya Kalippilannu",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2017,,Best Supporting Actress,Srinda Arhaan,"Njandukalude Nattil Oridavela, Munthirivallikal Thalirkkumbol",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2018,,Best Supporting Actress,Savithri Sreedharan & Sarasa Balussery,Sudani From Nigeria,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2019,,Best Supporting Actress,Grace Antony,Kumbalangi Nights,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2010,,Best Character Actor,Innocent,Kadha Thudarunnu,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2011,,Best Character Actor,Biju Menon,"Snehaveedu, Seniors, Ulakam Chuttum Valiban",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2013,,Best Character Actor,Nedumudi Venu,North 24 Kaatham,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2014,,Best Character Actor,Anoop Menon,1983,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2015,,Best Character Actor,Biju Menon,"Anarkali, Madhura Naranga",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2017,,Best Character Actor,Suraj Venjaramoodu,Thondimuthalum Driksakshiyum,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2019,,Best Character Actor,Vijayaraghavan,Porinju Mariam Jose,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2006,,Best Character Actress,Radhika,Classmates,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2008,,Best Character Actress,Samvrutha Sunil,Minnaminnikoottam,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2009,,Best Character Actress,Shweta Menon,Paleri Manikyam: Oru Pathirakolapathakathinte Katha,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2010,,Best Character Actress,Samvrutha Sunil,Cocktail,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2011,,Best Character Actress,Ananya,"Dr. Love, Seniors",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2012,,Best Character Actress,Shweta Menon,Ozhimuri,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2013,,Best Character Actress,Meena,Drishyam,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2014,,Best Character Actress,Asha Sarath,Varsham,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2015,,Best Character Actress,Lena,Ennu Ninte Moideen,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2016,,Best Character Actress,Anusree,Maheshinte Prathikaaram,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2017,,Best Character Actress,Shanthi Krishna,Njandukalude Nattil Oridavela,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2018,,Best Character Actress,Anusree,Aadhi,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2019,,Best Character Actress,Rajisha Vijayan,"Finals, Stand Up",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2006,,Best Actor in a Negative Role,Siddique,"Bada Dosth, Prajapathi",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2007,,Best Actor in a Negative Role,Kalabhavan Mani,Chotta Mumbai,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2008,,Best Actor in a Negative Role,Siddique,Madampi,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2009,,Best Actor in a Negative Role,Lalu Alex,Evidam Swargamanu,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2010,,Best Actor in a Negative Role,Asif Ali,Apoorvaragam,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2011,,Best Actor in a Negative Role,Siddique,August 15,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2012,,Best Actor in a Negative Role,Asif Ali,Ordinary,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2013,,Best Actor in a Negative Role,Kalabhavan Shajon,Drishyam,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2014,,Best Actor in a Negative Role,Jayasurya,Iyobinte Pusthakam,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2015,,Best Actor in a Negative Role,Nedumudi Venu,"Oru Second Class Yathra, Rudra Simhasanam",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2016,,Best Actor in a Negative Role,Jagapathi Babu,Pulimurugan,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2017,,Best Actor in a Negative Role,Vijayaraghavan,"Ramaleela, Punyalan Private Limited",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2019,,Best Actor in a Negative Role,Vivek Oberoi,Lucifer,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2006,,Best Actor in a Humorous Role,Innocent,"Rasathanthram, Yes Your Honour",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2007,,Best Actor in a Humorous Role,Jagathy Sreekumar,Hello,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2008,,Best Actor in a Humorous Role,Saleem Kumar,Annan Thambi,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2009,,Best Actor in a Humorous Role,Jagadish,2 Harihar Nagar,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2010,,Best Actor in a Humorous Role,Suraj Venjaramoodu,"Pokkiri Raja, Happy Husbands, Kaaryasthan",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2011,,Best Actor in a Humorous Role,Suraj Venjaramoodu,"Christian Brothers, China Town, Seniors",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2012,,Best Actor in a Humorous Role,Baburaj,Mayamohini,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2013,,Best Actor in a Humorous Role,Biju Menon,Romans,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2014,,Best Actor in a Humorous Role,Suraj Venjaramood,Cousins,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2015,,Best Actor in a Humorous Role,Aju Varghese,"Adi Kapyare Kootamani,Oru Vadakkan Selfie, Kunjiramayanam, Two Countries",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2016,,Best Actor in a Humorous Role,Sharaf U Dheen,"Happy Wedding, Paavada",,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
Asianet Film Awards,2017,,Best Actor in a Humorous Role,Dharmajan Bolgatty,Various films,,Winner,Malayalam,https://en.wikipedia.org/wiki/Asianet_Film_Awards
