award_show,year,ceremony_edition,category,nominee_name,work_title,role_or_character,result,language,source_url
Amanda Awards,2011,,Best Film (Norwegian),Jan Aksel Angeltvedt,Nokas,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2012,,Best Film (Norwegian),"Sigve Endresen, Brede Hovland, Jannicke Systad Jacobsen","Turn Me On, Dammit!",,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2012,,Best Film (Norwegian),"Yngve Sæther, Sigve Endresen",The Orheim Company,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2012,,Best Film (Norwegian),Carsten Aanonsen,Pushwagner,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2012,,Best Film (Norwegian),Turid Øversveen,The Monitor,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2013,,Best Film (Norwegian),Yngve Sæther,I Belong,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2013,,Best Film (Norwegian),Gary Cranner,It's Only Make Believe,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2013,,Best Film (Norwegian),"Finn Gjerdrum, Stein B. Kvae",Before Snowfall,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2013,,Best Film (Norwegian),"Aage Aaberge, Jeremy Thomas",Kon-Tiki,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2014,,Best Film (Norwegian),"Finn Gjerdrum, Stein B. Kvae",A Thousand Times Good Night,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2014,,Best Film (Norwegian),"Hans-Jørgen Osnes, Sigve Endresen",Blind,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2014,,Best Film (Norwegian),Cornelia Boysen,Louis & Luca and the Snow Machine,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2015,,Best Film (Norwegian),"John M. Jacobsen, Sveinung Golimo, Marcus B. Brodersen, Hallvard Bræin",Børning,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2015,,Best Film (Norwegian),Bent Hamer,1001 Grams,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2015,,Best Film (Norwegian),"Ole Giæver, Maria Ekerhovd",Out of Nature,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2016,,Best Film (Norwegian),"Martin Sundland, Are Heidenstrøm, Roar Uthaug",The Wave,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2016,,Best Film (Norwegian),"Thomas Robsahm, Alexandre Mallet-Guy, Joshua Astrachan, Marc Turtletaub, Albert Berger, Ron Yerxa",Louder Than Bombs,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2016,,Best Film (Norwegian),Margreth Olin,Doing Good,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2017,,Best Film (Norwegian),"Finn Gjerdrum, Stein B. Kvae",The King's Choice,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2017,,Best Film (Norwegian),"Marcus B. Brodersen, John M. Jacobsen",Børning 2,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2017,,Best Film (Norwegian),"Ove Heiborg, Elisabeth Opdal, Eirik Smidesang Slåen",In the Forest of Huckybucky,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2018,,Best Film (Norwegian),Maria Ekerhovd,What Will People Say,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2018,,Best Film (Norwegian),"Joachim Trier, Thomas Robsahm",Thelma,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2018,,Best Film (Norwegian),"Finn Gjerdrum, Stein B. Kvae",U – 22 July,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2019,,Best Film (Norwegian),"Turid Øversveen, Håkon Øverås",Out Stealing Horses,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2019,,Best Film (Norwegian),Martin Sundland,The Quake,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2019,,Best Film (Norwegian),"Cornelia Boysen, Synnøve Hørsdal",Harajuku,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2020,,Best Film (Norwegian),Yngve Sæther,Beware of Children,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2020,,Best Film (Norwegian),Thomas Robsahm,Hope,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2020,,Best Film (Norwegian),Margreth Olin,Selvportrett,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2021,,Best Film (Norwegian),Ingvil Giske,The Painter and the Thief,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2021,,Best Film (Norwegian),"Aslaug Holm, Sigve Endresen",Generasjon Utøya,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2021,,Best Film (Norwegian),Yngve Sæther,Ninjababy,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2022,,Best Film (Norwegian),"Andrea Berentsen Ottmar, Thomas Robsahm",The Worst Person in the World,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2022,,Best Film (Norwegian),Maria Ekerhovd,The Innocents,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2022,,Best Film (Norwegian),"Martin Sundland, Catrin Gundersen, Therese Bøhn",Nordsjøen,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2023,,Best Film (Norwegian),"Ole Giæver, Maria Ekerhovd",Ellos eatnu – La elva leve,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2023,,Best Film (Norwegian),"Kristoffer Borgli, Andrea Berentsen Ottmar, Dyveke Bjørkly Graver",Sick of Myself,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2023,,Best Film (Norwegian),Franciska Seifert Eliassen,Den siste våren,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2024,,Best Film (Norwegian),Benjamin Ree/ Benjamin Ree,The Remarkable Life of Ibelin,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2024,,Best Film (Norwegian),"Henrik Martin Dahlsbakken/ Martin Sundland, Catrin Gundersen and Thea Benedikte Kevin Karlsen",Convoy,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2024,,Best Film (Norwegian),Dag Johan Haugerud/ Hege Hauff Hvattum and Yngve Sæther,Sex,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2025,,Best Film (Norwegian),Lilja Ingolfsdottir/ Thomas Robsahm,Loveable,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2025,,Best Film (Norwegian),Halfdan Ullmann Tøndel/ Andrea Berentsen Ottmar and Dyveke Bjørkly Graver,Armand,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2025,,Best Film (Norwegian),Dag Johan Haugerud/ Hege Hauff Hvattum and Yngve Sæther,Dreams (Sex Love),,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2005,,Best Director,Aksel Hennie,Uno,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2006,,Best Director,Jens Lien,Den brysomme mannen,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2007,,Best Director,Joachim Trier,Reprise,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2008,,Best Director,Stian Kristiansen (film director),Mannen som elsket Yngve,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2009,,Best Director,Arild Fröhlich [arz; nn; no],Fatso,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2010,,Best Director,Sara Johnsen,Upperdog,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2011,,Best Director,Erik Skjoldbjærg,Nokas,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2012,,Best Director,Joachim Trier,"Oslo, 31. august",,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2013,,Best Director,Dag Johan Haugerud,Som du ser meg,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2014,,Best Director,Eskil Vogt,Blind,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2015,,Best Director,Aslaug Holm,To brødre,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2016,,Best Director,Joachim Trier,Louder Than Bombs,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2017,,Best Director,Izer Aliu,Hunting Flies,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2018,,Best Director,Iram Haq,Hva vil folk si,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2019,,Best Director,Hans Petter Moland,Out Stealing Horses,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2020,,Best Director,Dag Johan Haugerud,Beware of Children,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2021,,Best Director,Yngvild Sve Flikke,Ninjababy,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2022,,Best Director,Eskil Vogt,The Innocents,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2023,,Best Director,Ole Giæver,Let the River Flow,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2024,,Best Director,Dag Johan Haugerud,Sex,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2025,,Best Director,Lilja Ingolfsdottir,Loveable,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2007,,People's Amanda,Roar Uthaug,Fritt Vilt,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2008,,People's Amanda,Nils Gaup,Kautokeino-opprøret,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2009,,People's Amanda,"Joachim Rønning, Espen Sandberg",Max Manus,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2010,,People's Amanda,Margreth Olin,Engelen,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2011,,People's Amanda,André Øvredal,Trolljegeren,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2012,,People's Amanda,Morten Tyldum,Hodejegerne,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2013,,People's Amanda,"Joachim Rønning, Espen Sandberg",Kon-Tiki,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2014,,People's Amanda,Mikkel B. Sandemose,Gåten Ragnarok,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2015,,People's Amanda,Hallvard Bræin,Børning,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2016,,People's Amanda,Halkawt Mustafa [ckb; no],El Clásico,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2017,,People's Amanda,Daniel Fahre,Sammen om drømmen,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2018,,People's Amanda,Harald Zwart,Den 12. mann,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2019,,People's Amanda,John Andreas Andersen,Skjelvet,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2020,,People's Amanda,"Rasmus A. Sivertsen, Marit Moum Aune",Kaptein Sabeltann og den magiske diamant,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2021,,People's Amanda,"Aslaug Holm, Sigve Endresen",Generasjon Utøya,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2022,,People's Amanda,Joachim Trier,Verdens verste menneske,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2023,,People's Amanda,Erik Skjoldbjærg,Kampen om Narvik,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2024,,People's Amanda,Nils Gaup,Sulis 1907,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2025,,People's Amanda,John Andreas Andersen,Nr. 24,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1985,,Best Actor,Helge Jordal,Orions belte,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1986,,Best Actor,Nils Ole Oftebro,Du kan da ikke bare gå,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1987,,Best Actor,Bjørn Sundquist,Over grensen,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1988,,Best Actor,Erik Hivju,Tartuffe,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1989,,Best Actor,Reidar Sørensen,Himmelplaneten,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1990,,Best Actor,Sverre Anker Ousdal,Kreditorene,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1991,,Best Actor,Per Sunderland,Dødsdansen,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1992,,Best Actor,Wilfred Breistrand,Thomas F's siste nedtegnelse til allmenheten,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1993,,Best Actor,Hannu Kivioja,"Tuhlaajapoika, Finland",,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1994,,Best Actor,Espen Skjønberg,Secondløitnanten,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1995,,Best Actor,Sverre Hansen and Kjell Stormoen,Eggs,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1996,,Best Actor,Bjørn Sundquist,Søndagsengler,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1997,,Best Actor,Robert Skjærstad,Budbringeren,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1998,,Best Actor,Sverre Anker Ousdal,Blodsbånd,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,1999,,Best Actor,Ingar Helge Gimle,Absolute Hangover,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
Amanda Awards,2000,,Best Actor,Bjørn Sundquist,Sejer – se deg ikke tilbake,,Winner,Norwegian,https://en.wikipedia.org/wiki/List_of_Amanda_Award_winners
