award_show,year,ceremony_edition,category,nominee_name,work_title,role_or_character,result,language,source_url
,1998,BIFA 1998,Best British Independent Film,,Guy Ritchie,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,1998,BIFA 1998,Best British Independent Film,,Gary Oldman,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,1998,BIFA 1998,Best British Independent Film,,Shane Meadows,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,1999,BIFA 1999,Best Actor,Ian McKellen,Gods and Monsters,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,1999,BIFA 1999,Best Actor,Little Voice,Ray Say,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,1999,BIFA 1999,Best Actor,The Lost Son,Xavier Lombard,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,1999,BIFA 1999,Best Actor,The Trench,Sgt. Telford Winter,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,1999,BIFA 1999,Best Actor,The War Zone,Dad,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,1999,BIFA 1999,Best Actress,Emily Watson,Hilary and Jackie,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,1999,BIFA 1999,Best Actress,Hilary and Jackie,Hilary du Pré,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,1999,BIFA 1999,Best Actress,Little Voice,LV,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,1999,BIFA 1999,Best Actress,The War Zone,Jessie,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,1999,BIFA 1999,Best Actress,Wonderland,Nadia,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,1999,BIFA 1999,Best British Independent Film,,Wonderland,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,1999,BIFA 1999,Best British Independent Film,,Bill Condon,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,1999,BIFA 1999,Best British Independent Film,,Anand Tucker,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,1999,BIFA 1999,Best British Independent Film,,Shane Meadows,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,1999,BIFA 1999,Best British Independent Film,,Tim Roth,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2000,BIFA 2000,Best Actor,Daniel Craig,Some Voices,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2000,BIFA 2000,Best Actor,Gangster No. 1,Young Gangster,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2000,BIFA 2000,Best Actor,Love's Labour's Lost,Dumaine,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2000,BIFA 2000,Best Actor,Miss Julie,Jean,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2000,BIFA 2000,Best Actor,Topsy-Turvy,W. S. Gilbert,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2000,BIFA 2000,Best Actress,Gillian Anderson,The House of Mirth,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2000,BIFA 2000,Best Actress,Saving Grace,Grace Trevethyn,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2000,BIFA 2000,Best Actress,The Low Down,Ruby,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2000,BIFA 2000,Best Actress,The Luzhin Defence,Natalia Katkov,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2000,BIFA 2000,Best British Independent Film,,Billy Elliot,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2000,BIFA 2000,Best British Independent Film,,Kevin Macdonald,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2000,BIFA 2000,Best British Independent Film,,Nigel Cole,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2000,BIFA 2000,Best British Independent Film,,Terence Davies,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2000,BIFA 2000,Best British Independent Film,,Paweł Pawlikowski,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2001,BIFA 2001,Best Actor,Ben Kingsley,Sexy Beast,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2001,BIFA 2001,Best Actor,Liam,Dad,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2001,BIFA 2001,Best Actor,Lucky Break,Cliff Gumbell,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2001,BIFA 2001,Best Actor,Sexy Beast,Gary Gal Dove,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2001,BIFA 2001,Best Actress,Kate Ashfield,Late Night Shopping,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2001,BIFA 2001,Best Actress,Beautiful Creatures,Dorothy,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2001,BIFA 2001,Best Actress,Enigma,Hester Wallace,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2001,BIFA 2001,Best Actress,Pandaemonium,Sara Coleridge,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2001,BIFA 2001,Best British Independent Film,,Sexy Beast,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2001,BIFA 2001,Best British Independent Film,,Ken Loach,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2001,BIFA 2001,Best British Independent Film,,Joel Hopkins,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2001,BIFA 2001,Best British Independent Film,,Richard Parry,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2001,BIFA 2001,Best British Independent Film,,Asif Kapadia,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2002,BIFA 2002,Best Actor,James Nesbitt,Bloody Sunday,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2002,BIFA 2002,Best Actor,All or Nothing,Phil,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2002,BIFA 2002,Best Actor,Lawless Heart,Dan,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2002,BIFA 2002,Best Actor,My Kingdom,Sandeman,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2002,BIFA 2002,Best Actress,Samantha Morton,Morvern Callar,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2002,BIFA 2002,Best Actress,Disco Pigs,Rent/Sinead,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2002,BIFA 2002,Best Actress,Olive Burrell,Olive Burrell,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2002,BIFA 2002,Best Actress,Villa des Roses,Ella,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2002,BIFA 2002,Best British Independent Film,,Sweet Sixteen,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2002,BIFA 2002,Best British Independent Film,,Gurinder Chadha,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2002,BIFA 2002,Best British Independent Film,,Paul Greengrass,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2002,BIFA 2002,Best British Independent Film,,Lynne Ramsay,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2002,BIFA 2002,Best British Independent Film,,Tom Hunsinger and Neil Hunter,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2003,BIFA 2003,Best Actor,Chiwetel Ejiofor,Dirty Pretty Things,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2003,BIFA 2003,Best Actor,16 Years of Alcohol,Frankie,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2003,BIFA 2003,Best Actor,Buffalo Soldiers,Spc. Ray Elwood,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2003,BIFA 2003,Best Actor,In America,Johnny Sullivan,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2003,BIFA 2003,Best Actor,Young Adam,Joe Taylor,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2003,BIFA 2003,Best Actress,Olivia Williams,The Heart of Me,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2003,BIFA 2003,Best Actress,In America,Sarah,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2003,BIFA 2003,Best Actress,The Heart of Me,Dinah,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2003,BIFA 2003,Best Actress,This Little Life,Sadie McGregor,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2003,BIFA 2003,Best Actress,Young Adam,Ella Gault,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2003,BIFA 2003,Best British Independent Film,,Dirty Pretty Things,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2003,BIFA 2003,Best British Independent Film,,Danny Boyle,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2003,BIFA 2003,Best British Independent Film,,Gregor Jordan,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2003,BIFA 2003,Best British Independent Film,,Peter Mullan,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2003,BIFA 2003,Best British Independent Film,,David Mackenzie,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2003,BIFA 2003,Best Supporting Actor,,16 Years of Alcohol,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2003,BIFA 2003,Best Supporting Actor,,Alice,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2003,BIFA 2003,Best Supporting Actor,,Juliette,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2003,BIFA 2003,Best Supporting Actor,,Harbour,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2003,BIFA 2003,Best Supporting Actor,,Guo Yi,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2003,BIFA 2003,Best Supporting Actress,,16 Years of Alcohol,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2003,BIFA 2003,Best Supporting Actress,,Alice,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2003,BIFA 2003,Best Supporting Actress,,Juliette,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2003,BIFA 2003,Best Supporting Actress,,Harbour,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2003,BIFA 2003,Best Supporting Actress,,Guo Yi,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2004,BIFA 2004,Best Actor,Phil Davis,Vera Drake,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2004,BIFA 2004,Best Actor,Blind Flight,Brian Keenan,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2004,BIFA 2004,Best Actor,Dead Man's Shoes,Richard,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2004,BIFA 2004,Best Actor,Enduring Love,Joe Rose,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2004,BIFA 2004,Best Actor,The Life and Death of Peter Sellers,Peter Sellers,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2004,BIFA 2004,Best Actress,Imelda Staunton,Vera Drake,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2004,BIFA 2004,Best Actress,Ae Fond Kiss...,Roisin Hanlon,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2004,BIFA 2004,Best Actress,Girl with a Pearl Earring,Griet,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2004,BIFA 2004,Best Actress,My Summer of Love,Mona,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2004,BIFA 2004,Best Actress,The Mother,May,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2004,BIFA 2004,Best British Independent Film,,Vera Drake,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2004,BIFA 2004,Best British Independent Film,,Shane Meadows,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2004,BIFA 2004,Best British Independent Film,,Paweł Pawlikowski,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2004,BIFA 2004,Best British Independent Film,,Edgar Wright,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2004,BIFA 2004,Best British Independent Film,,Kevin Macdonald,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2004,BIFA 2004,Best Supporting Actor,,Vera Drake,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2004,BIFA 2004,Best Supporting Actor,,Phil,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2004,BIFA 2004,Best Supporting Actor,,Siobhán,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2004,BIFA 2004,Best Supporting Actor,,Claire,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2004,BIFA 2004,Best Supporting Actor,,Sonny,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2004,BIFA 2004,Best Supporting Actress,,Vera Drake,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2004,BIFA 2004,Best Supporting Actress,,Phil,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2004,BIFA 2004,Best Supporting Actress,,Siobhán,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2004,BIFA 2004,Best Supporting Actress,,Claire,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2004,BIFA 2004,Best Supporting Actress,,Sonny,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2005,BIFA 2005,Best Actor,Ralph Fiennes,The Constant Gardener,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2005,BIFA 2005,Best Actor,In My Father's Den,Paul Prior,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2005,BIFA 2005,Best Actor,Kinky Boots,Lola,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2005,BIFA 2005,Best Actor,Mrs Henderson Presents,Vivian Van Damm,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2005,BIFA 2005,Best Actor,The Libertine,"John Wilmot, 2nd Earl of Rochester",,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2005,BIFA 2005,Best Actress,Rachel Weisz,The Constant Gardener,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2005,BIFA 2005,Best Actress,Asylum,Stella Raphael,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2005,BIFA 2005,Best Actress,Mrs Henderson Presents,Mrs. Henderson,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2005,BIFA 2005,Best Actress,Wah-Wah,Ruby Compton,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2005,BIFA 2005,Best Actress,Yes,She,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2005,BIFA 2005,Best British Independent Film,,The Constant Gardener,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2005,BIFA 2005,Best British Independent Film,,Michael Winterbottom,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2005,BIFA 2005,Best British Independent Film,,Stephen Frears,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2005,BIFA 2005,Best British Independent Film,,Neil Marshall,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2005,BIFA 2005,Best British Independent Film,,Laurence Dunmore,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2005,BIFA 2005,Best Supporting Actor,,The Libertine,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2005,BIFA 2005,Best Supporting Actor,,Captain Toby Shandy / Rob Brydon,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2005,BIFA 2005,Best Supporting Actor,,George Etherege,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2005,BIFA 2005,Best Supporting Actor,,Sir Bernard Pellegrin,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2005,BIFA 2005,Best Supporting Actor,,Maureen Ashford,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
,2005,BIFA 2005,Best Supporting Actress,,The Libertine,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2005,BIFA 2005,Best Supporting Actress,,Captain Toby Shandy / Rob Brydon,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2005,BIFA 2005,Best Supporting Actress,,George Etherege,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2005,BIFA 2005,Best Supporting Actress,,Sir Bernard Pellegrin,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2005,BIFA 2005,Best Supporting Actress,,Maureen Ashford,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actress
,2006,BIFA 2006,Best Actor,Tony Curran,Red Road,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2006,BIFA 2006,Best Actor,The Last King of Scotland,Nicholas Garrigan,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2006,BIFA 2006,Best Actor,The Last King of Scotland,Idi Amin,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2006,BIFA 2006,Best Actor,The Wind That Shakes the Barley,Damien O'Donovan,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2006,BIFA 2006,Best Actor,Venus,Maurice Russell,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actor_in_a_British_Independent_Film
,2006,BIFA 2006,Best Actress,Kate Dickie,Red Road,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2006,BIFA 2006,Best Actress,Breaking and Entering,Amira Simić,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2006,BIFA 2006,Best Actress,Breaking and Entering,Liv,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2006,BIFA 2006,Best Actress,The History Boys,Mrs. Lintott,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2006,BIFA 2006,Best Actress,The Queen,Queen Elizabeth II,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Performance_by_an_Actress_in_a_British_Independent_Film
,2006,BIFA 2006,Best British Independent Film,,This Is England,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2006,BIFA 2006,Best British Independent Film,,Andrea Arnold,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2006,BIFA 2006,Best British Independent Film,,Kevin Macdonald,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2006,BIFA 2006,Best British Independent Film,,Stephen Frears,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2006,BIFA 2006,Best British Independent Film,,Ken Loach,,Nominee,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_British_Independent_Film
,2006,BIFA 2006,Best Supporting Actor,,Venus,,Winner,English,https://en.wikipedia.org/wiki/BIFA_Award_for_Best_Supporting_Actor
