award_show,year,ceremony_edition,category,nominee_name,work_title,role_or_character,result,language,source_url
,1948,BAFTA 1948,Best Film,,Roberto Rossellini,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1948,BAFTA 1948,Best Film,,Alessandro Blasetti,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1949,BAFTA 1949,Best British Film,,The Third Man,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1949,BAFTA 1949,Best British Film,,Robert Hamer,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1949,BAFTA 1949,Best British Film,,Henry Cornelius,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1949,BAFTA 1949,Best British Film,,Thorold Dickinson,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1949,BAFTA 1949,Best British Film,,Charles Frend,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1949,BAFTA 1949,Best British Film,,"Michael Powell, Emeric Pressburger",,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1949,BAFTA 1949,Best British Film,,Alexander Mackendrick,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1949,BAFTA 1949,Best Film,,Bicycle Thieves (Ladri di biciclette),,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1949,BAFTA 1949,Best Film,,R. A. Stemmle,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1949,BAFTA 1949,Best Film,,Wanda Jakubowska,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1949,BAFTA 1949,Best Film,,Robert Wise,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1949,BAFTA 1949,Best Film,,Carol Reed,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1949,BAFTA 1949,Best Film,,John Huston,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1949,BAFTA 1949,Best Film,,Ted Tetzlaff,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1950,BAFTA 1950,Best British Film,,The Blue Lamp,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1950,BAFTA 1950,Best British Film,,Bernard Miles,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1950,BAFTA 1950,Best British Film,,Roy Ward Baker,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1950,BAFTA 1950,Best British Film,,"John Boulting, Roy Boulting",,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1950,BAFTA 1950,Best British Film,,Sidney Gilliat,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1950,BAFTA 1950,Best British Film,,Jack Lee,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1950,BAFTA 1950,Best Film,,All About Eve,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1950,BAFTA 1950,Best Film,,John Huston,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1950,BAFTA 1950,Best Film,,René Clair,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1950,BAFTA 1950,Best Film,,Clarence Brown,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1950,BAFTA 1950,Best Film,,Fred Zinnemann,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1950,BAFTA 1950,Best Film,,"Stanley Donen, Gene Kelly",,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1950,BAFTA 1950,Best Film,,Jean Cocteau,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best British Film,,The Lavender Hill Mob,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1951,BAFTA 1951,Best British Film,,Anthony Asquith,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1951,BAFTA 1951,Best British Film,,John Boulting,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1951,BAFTA 1951,Best British Film,,Donald Swanson,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1951,BAFTA 1951,Best British Film,,Alexander Mackendrick,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1951,BAFTA 1951,Best British Film,,Paul Rotha,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1951,BAFTA 1951,Best British Film,,"Maurice Cloche, Ralph Smart",,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1951,BAFTA 1951,Best British Film,,Pat Jackson,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1951,BAFTA 1951,Best Film,,La Ronde,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Vincente Minnelli,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Anthony Asquith,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,William Wyler,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Luciano Emmer,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Henry Hathaway,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Alf Sjöberg,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Charles Crichton,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,John Boulting,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Donald Swanson,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Alexander Mackendrick,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Paul Rotha,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,John Huston,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,"Maurice Cloche, Ralph Smart",,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Cyril Endfield,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Lewis Milestone,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Pat Jackson,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1951,BAFTA 1951,Best Film,,Jacques Becker,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Actor in a Leading Role,Best British Actor,Best British Actor,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actor in a Leading Role,The Sound Barrier,John Ridgefield,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actor in a Leading Role,Viva Zapata!,Emiliano Zapata,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actor in a Leading Role,Carrie,George Hurstwood,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actor in a Leading Role,Death of a Salesman,Willy Loman,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actor in a Leading Role,Folly to Be Wise,Captain William Paris,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actor in a Leading Role,God Needs Men,Thomas Gourvennec,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actor in a Leading Role,Mandy,Dick Searle,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actor in a Leading Role,Miracle in Milan,Totò,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actor in a Leading Role,The African Queen,Charlie Allnut,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actor in a Leading Role,The Pickwick Papers,Samuel Pickwick,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actor in a Leading Role,The Sound Barrier,Tony Garthwaite,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1952,BAFTA 1952,Best Actress in a Leading Role,A Streetcar Named Desire,Blanche DuBois,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1952,BAFTA 1952,Best Actress in a Leading Role,Best British Actress,Best British Actress,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1952,BAFTA 1952,Best Actress in a Leading Role,Golden Helmet,Marie,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1952,BAFTA 1952,Best Actress in a Leading Role,I Believe in You,Matty Matheson,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1952,BAFTA 1952,Best Actress in a Leading Role,Mandy,Christine Garland,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1952,BAFTA 1952,Best Actress in a Leading Role,Olivia,Julie,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1952,BAFTA 1952,Best Actress in a Leading Role,Pat and Mike,Patricia Pat Pemberton,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1952,BAFTA 1952,Best Actress in a Leading Role,The Marrying Kind,Florence Keefer,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1952,BAFTA 1952,Best Actress in a Leading Role,The Sound Barrier,Susan Garthwaite,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1952,BAFTA 1952,Best Actress in a Leading Role,The Strange Ones,Elisabeth,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1952,BAFTA 1952,Best British Film,,The Sound Barrier,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1952,BAFTA 1952,Best British Film,,George More O'Ferrall,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1952,BAFTA 1952,Best British Film,,Zoltán Korda,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1952,BAFTA 1952,Best British Film,,"Alexander Mackendrick, Fred F. Sears",,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1952,BAFTA 1952,Best British Film,,Carol Reed,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1952,BAFTA 1952,Best British Film,,Jean Renoir,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1952,BAFTA 1952,Best Film,,The Sound Barrier,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,John Huston,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,George More O'Ferrall,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,Sean Graham,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,William Wyler,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,Jacques Becker,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,Zoltán Korda,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,László Benedek,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,Charles Chaplin,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,"Alexander Mackendrick, Fred F. Sears",,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,Vittorio De Sica,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,Luis Buñuel,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,Carol Reed,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,Akira Kurosawa,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,Jean Renoir,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,"Stanley Donen, Gene Kelly",,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1952,BAFTA 1952,Best Film,,Elia Kazan,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Actor in a Leading Role,Best British Actor,Best British Actor,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,Julius Caesar,Cassius,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,Julius Caesar,Mark Antony,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,Diary of a Country Priest,Priest of Ambricourt,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,Genevieve,Ambrose Claverhouse,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,Roman Holiday,Irving Radovich,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,Roman Holiday,Joe Bradley,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,Shane,Joe Starrett,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,The Actress,Clinton Jones,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,The Cruel Sea,George Ericson,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,The Heart of the Matter,Harry Scobie,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,The Kidnappers,Jim MacKenzie,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actor in a Leading Role,We Are All Murderers,René Le Guen,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1953,BAFTA 1953,Best Actress in a Leading Role,Best British Actress,Best British Actress,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1953,BAFTA 1953,Best Actress in a Leading Role,Lili,Lili Daurier,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1953,BAFTA 1953,Best Actress in a Leading Role,Roman Holiday,Princess Ann,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1953,BAFTA 1953,Best Actress in a Leading Role,"Come Back, Little Sheba",Lola Delaney,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1953,BAFTA 1953,Best Actress in a Leading Role,The Captain's Paradise,Maud,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1953,BAFTA 1953,Best Actress in a Leading Role,The Heart of the Matter,Helen Rolt,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1953,BAFTA 1953,Best Actress in a Leading Role,The Medium,Flora,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1953,BAFTA 1953,Best British Film,,Genevieve,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1953,BAFTA 1953,Best British Film,,Charles Frend,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1953,BAFTA 1953,Best British Film,,George More O'Ferrall,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1953,BAFTA 1953,Best British Film,,Philip Leacock,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1953,BAFTA 1953,Best British Film,,John Huston,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
,1953,BAFTA 1953,Best Film,,Forbidden Games (Jeux interdits),,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,Vincente Minnelli,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,Daniel Mann,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,Charles Frend,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,Renato Castellani,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,Fred Zinnemann,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,Henry Cornelius,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,George More O'Ferrall,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,Joseph L. Mankiewicz,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,Philip Leacock,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,Charles Walters,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,Gian-Carlo Menotti,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,John Ford,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,John Huston,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,André Cayatte,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,Julien Duvivier,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,William Wyler,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1953,BAFTA 1953,Best Film,,George Stevens,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
,1954,BAFTA 1954,Best Actor in a Leading Role,Best British Actor,Best British Actor,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actor in a Leading Role,Doctor in the House,Richard Grimsdyke,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actor in a Leading Role,On the Waterfront,Terry Malloy,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actor in a Leading Role,Carrington V.C.,Charles Copper Carrington,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actor in a Leading Role,Executive Suite,Loren Phineas Shaw,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actor in a Leading Role,Hobson's Choice,Will Mossop,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actor in a Leading Role,Lease of Life,Rev. William Thorne,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actor in a Leading Role,Riot in Cell Block 11,James V. Dunn,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actor in a Leading Role,Svengali,Svengali,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actor in a Leading Role,The Caine Mutiny,Barney Greenwald,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actor in a Leading Role,The Glenn Miller Story,Glenn Miller,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actor in a Leading Role,The Purple Plain,Blore,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
,1954,BAFTA 1954,Best Actress in a Leading Role,Best British Actress,Best British Actress,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1954,BAFTA 1954,Best Actress in a Leading Role,The Divided Heart,Sonja,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1954,BAFTA 1954,Best Actress in a Leading Role,The Divided Heart,Inga Hartl,,Winner,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1954,BAFTA 1954,Best Actress in a Leading Role,About Mrs. Leslie,Vivien Leslie,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1954,BAFTA 1954,Best Actress in a Leading Role,Alison L. Graham,Alison L. Graham,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1954,BAFTA 1954,Best Actress in a Leading Role,"Bread, Love and Dreams",Maria de Ritis,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
,1954,BAFTA 1954,Best Actress in a Leading Role,Carrington V.C.,Valerie Carrington,,Nominee,English,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
