award_show,year,ceremony_edition,category,nominee_name,work_title,role_or_character,result,language,source_url
San Sebastián International Film Festival,1968,,Golden Shell,Peter Collinson,The Long Day's Dying,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1969,,Golden Shell,Francis Ford Coppola,The Rain People,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1970,,Golden Shell,Nelo Risi,Dead of Summer,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1971,,Golden Shell,Eric Rohmer,Claire's Knee,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1972,,Golden Shell,Tom Gries,The Glass House,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1973,,Golden Shell,Víctor Erice,The Spirit of the Beehive,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1974,,Golden Shell,Terrence Malick,Badlands,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1975,,Golden Shell,José Luis Borau,Poachers,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1976,,Golden Shell,Emil Loteanu,Gypsies Are Found Near Heaven,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1977,,Golden Shell,Nikita Mikhalkov,An Unfinished Piece for Mechanical Piano,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1978,,Golden Shell,Robert M. Young,Alambrista!,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1979,,Golden Shell,Georgi Daneliya,Autumn Marathon,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1980,,Golden Shell,Andrzej Wajda,The Orchestra Conductor,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1981,,Golden Shell,Marco Ferreri,Tales of Ordinary Madness,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1982,,Golden Shell,Manuel Gutiérrez Aragón,Demons in the Garden,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1983,,Golden Shell,Diane Kurys,Entre Nous,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1984,,Golden Shell,Francis Ford Coppola,Rumble Fish,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1985,,Golden Shell,Radosław Piwowarski,Yesterday,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1986,,Golden Shell,Manuel Gutiérrez Aragón,Half of Heaven,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1987,,Golden Shell,Michel Khleifi,Wedding in Galilee,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1988,,Golden Shell,Andrew Grieve,On the Black Hill,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1989,,Golden Shell,Andrei Konchalovski,Homer and Eddie,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1989,,Golden Shell,Jorge Sanjinés,La nación clandestina,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1990,,Golden Shell,Montxo Armendáriz,Letters from Alou,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1991,,Golden Shell,Juanma Bajo Ulloa,Butterfly Wings,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1992,,Golden Shell,Adolfo Aristarain,A Place in the World,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1993,,Golden Shell,Arturo Ripstein,The Beginning and the End,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1993,,Golden Shell,Dariush Mehrjui,Sara,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1994,,Golden Shell,Imanol Uribe,Días contados,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1995,,Golden Shell,Mort Ransen,Margaret's Museum,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1996,,Golden Shell,Imanol Uribe,Bwana,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1996,,Golden Shell,Gillies MacKinnon,Trojan Eddie,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1997,,Golden Shell,Claude Chabrol,The Swindle,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1998,,Golden Shell,Alejandro Agresti,Wind with the Gone,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1999,,Golden Shell,François Dupeyron,C'est quoi la vie?,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2000,,Golden Shell,Arturo Ripstein,The Ruination of Men,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2001,,Golden Shell,Orlando Lübbert,A Cab for Three,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2002,,Golden Shell,Fernando León de Aranoa,Mondays in the Sun,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2003,,Golden Shell,Dito Tsintsadze,Gun-shy,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2004,,Golden Shell,Bahman Ghobadi,Turtles Can Fly,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2005,,Golden Shell,Bohdan Sláma,Something Like Happiness,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2006,,Golden Shell,Bahman Ghobadi,Half Moon,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2006,,Golden Shell,Martial Fougeron,Mon fils à moi,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2007,,Golden Shell,Wayne Wang,A Thousand Years of Good Prayers,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2008,,Golden Shell,Yeşim Ustaoğlu,Pandora's Box,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2009,,Golden Shell,Lu Chuan,City of Life and Death,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2010,,Golden Shell,Peter Mullan,Neds,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2011,,Golden Shell,Isaki Lacuesta,Los pasos dobles,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2012,,Golden Shell,François Ozon,In the House,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2013,,Golden Shell,Mariana Rondón,Bad Hair,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2014,,Golden Shell,Carlos Vermut,Magical Girl,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2015,,Golden Shell,Rúnar Rúnarsson,Sparrows,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2016,,Golden Shell,Feng Xiaogang,I Am Not Madame Bovary,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2017,,Golden Shell,James Franco,The Disaster Artist,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2018,,Golden Shell,Isaki Lacuesta,Between Two Waters,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2019,,Golden Shell,Paxton Winters,Pacified,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2020,,Golden Shell,Déa Kulumbegashvili,Beginning,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2021,,Golden Shell,Alina Grigore,Blue Moon,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2022,,Golden Shell,Laura Mora,The Kings of the World,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2023,,Golden Shell,Jaione Camborda,The Rye Horn,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2024,,Golden Shell,Albert Serra,Afternoons of Solitude,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,2025,,Golden Shell,Alauda Ruiz de Azúa,Sundays,,Nominee,Spanish,https://en.wikipedia.org/wiki/Golden_Shell
San Sebastián International Film Festival,1953,,Silver Shell for Best Director,Rafael Gil,I Was a Parish Priest,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1954,,Silver Shell for Best Director,Pedro Lazaga,La patrulla,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1956,,Silver Shell for Best Director,Pietro Germi,The Railroad Man,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1957,,Silver Shell for Best Director,Alfréd Radok,Vintage Car,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1957,,Silver Shell for Best Director,O. W. Fischer,Ich suche Dich,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1958,,Silver Shell for Best Director,Alfred Hitchcock,Vertigo,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1959,,Silver Shell for Best Director,Alfred Hitchcock,North by Northwest,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1959,,Silver Shell for Best Director,Folco Quilici,Dagli Appennini alle Ande,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1960,,Silver Shell for Best Director,Sidney Lumet,The Fugitive Kind,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1961,,Silver Shell for Best Director,Alberto Lattuada,The Mishap,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1962,,Silver Shell for Best Director,Mauro Bolognini,Careless,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1963,,Silver Shell for Best Director,Robert Enrico,In the Midst of Life,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1964,,Silver Shell for Best Director,Miguel Picazo,Aunt Tula,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1965,,Silver Shell for Best Director,Mario Monicelli,Casanova 70,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1966,,Silver Shell for Best Director,Mauro Bolognini,Madamigella di Maupin,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1967,,Silver Shell for Best Director,Janusz Morgenstern,Jowita,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1968,,Silver Shell for Best Director,Peter Collinson,The Long Day's Dying,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1977,,Silver Shell for Best Director,"Alf Brustellin,
Bernhard Sinkel",Maiden's War,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1978,,Silver Shell for Best Director,Manuel Gutiérrez Aragón,Sleepwalkers,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1979,,Silver Shell for Best Director,Pál Gábor,Angi Vera,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1984,,Silver Shell for Best Director,Valeria Sarmiento,Notre mariage,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1985,,Silver Shell for Best Director,Francisco Lombardi,The City and the Dogs,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1986,,Silver Shell for Best Director,Axel Corti,Welcome in Vienna,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1987,,Silver Shell for Best Director,Dominique Deruddere,Crazy Love,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1988,,Silver Shell for Best Director,Gonzalo Suárez,Rowing with the Wind,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1989,,Silver Shell for Best Director,Mirosław Bork,Konsul,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1990,,Silver Shell for Best Director,Joel Coen,Miller's Crossing,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1991,,Silver Shell for Best Director,Bruce McDonald,Highway 61,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1992,,Silver Shell for Best Director,Goran Markovic,Tito and Me,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1993,,Silver Shell for Best Director,Philippe Lioret,Lost in Transit,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1994,,Silver Shell for Best Director,Danny Boyle,Shallow Grave,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1995,,Silver Shell for Best Director,Mike Figgis,Leaving Las Vegas,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1996,,Silver Shell for Best Director,Francisco José Lombardi,Bajo la piel,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1997,,Silver Shell for Best Director,Claude Chabrol,The Swindle,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1998,,Silver Shell for Best Director,Fernando León de Aranoa,Barrio,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1999,,Silver Shell for Best Director,Zhang Yang,Shower,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,1999,,Silver Shell for Best Director,Michel Deville,Sachs' Disease,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2000,,Silver Shell for Best Director,Reza Parsa,Before the Storm,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2001,,Silver Shell for Best Director,Jean-Pierre Améris,C'est la vie,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2002,,Silver Shell for Best Director,Chen Kaige,Together,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2003,,Silver Shell for Best Director,Bong Joon-ho,Memories of Murder,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2004,,Silver Shell for Best Director,Xu Jinglei,Letter from an Unknown Woman,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2005,,Silver Shell for Best Director,Zhang Yang,Sunflower,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2006,,Silver Shell for Best Director,Tom DiCillo,Delirious,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2007,,Silver Shell for Best Director,Nick Broomfield,Battle for Haditha,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2008,,Silver Shell for Best Director,Michael Winterbottom,Genova,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2009,,Silver Shell for Best Director,Javier Rebollo,Woman Without Piano,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2010,,Silver Shell for Best Director,Raúl Ruiz,Mysteries of Lisbon,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2011,,Silver Shell for Best Director,Filippos Tsitos,Unfair World,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2012,,Silver Shell for Best Director,Fernando Trueba,The Artist and the Model,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2013,,Silver Shell for Best Director,Fernando Eimbcke,Club Sandwich,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2014,,Silver Shell for Best Director,Carlos Vermut,Magical Girl,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2015,,Silver Shell for Best Director,Joachim Lafosse,The White Knights,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2016,,Silver Shell for Best Director,Hong Sang-soo,Yourself and Yours,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2017,,Silver Shell for Best Director,Anahí Berneri,Alanis,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2018,,Silver Shell for Best Director,Benjamín Naishtat,Rojo,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2019,,Silver Shell for Best Director,"Aitor Arregi, Jon Garaño and Jose Mari Goenaga",The Endless Trench,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2020,,Silver Shell for Best Director,Déa Kulumbegashvili,Beginning,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2021,,Silver Shell for Best Director,Tea Lindeburg,As in Heaven,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2022,,Silver Shell for Best Director,Genki Kawamura,A Hundred Flowers,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2025,,Silver Shell for Best Director,Joachim Lafosse,Six Days in Spring,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Director
San Sebastián International Film Festival,2021,,Silver Shell for Best Leading Performance,Flora Ofelia,As in Heaven,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Leading_Performance
San Sebastián International Film Festival,2021,,Silver Shell for Best Leading Performance,Jessica Chastain,The Eyes of Tammy Faye,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Leading_Performance
San Sebastián International Film Festival,2022,,Silver Shell for Best Leading Performance,Carla Quílez,Motherhood,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Leading_Performance
San Sebastián International Film Festival,2022,,Silver Shell for Best Leading Performance,Paul Kircher,Winter Boy,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Leading_Performance
San Sebastián International Film Festival,2023,,Silver Shell for Best Leading Performance,Marcelo Subiotto,Puan,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Leading_Performance
San Sebastián International Film Festival,2023,,Silver Shell for Best Leading Performance,Tatsuya Fuji,Great Absence,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Leading_Performance
San Sebastián International Film Festival,2024,,Silver Shell for Best Leading Performance,Patricia López Arnaiz,Glimmers,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Leading_Performance
San Sebastián International Film Festival,2024,,Silver Shell for Best Supporting Performance,^ San Sebastian Film Festival. sansebastianfestival. Retrieved 6 June 2024.,^ San Sebastian Film Festival. sansebastianfestival. Retrieved 6 June 2024.,,Winner,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Supporting_Performance
San Sebastián International Film Festival,2021,,Silver Shell for Best Supporting Performance,^ Tom Grater (22 June 2021). San Sebastian Becomes Latest Festival To Introduce Gender Neutral Acting Awards. Deadline Hollywood. Retrieved 6 June 2024.,^ Tom Grater (22 June 2021). San Sebastian Becomes Latest Festival To Introduce Gender Neutral Acting Awards. Deadline Hollywood. Retrieved 6 June 2024.,,Winner,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Supporting_Performance
San Sebastián International Film Festival,2021,,Silver Shell for Best Supporting Performance,"^ Lodge, Guy (25 September 2021). Romanian Film 'Blue Moon' Takes Top Prize at San Sebastian Fest, as Jessica Chastain Wins",Performance. Variety.,,Winner,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Supporting_Performance
San Sebastián International Film Festival,2022,,Silver Shell for Best Supporting Performance,"^ Lodge, Guy (September 24, 2022). Colombian Film 'Kings of the World' Tops San Sebastian Award Winners. Variety. Retrieved 6 June 2024.","^ Lodge, Guy (September 24, 2022). Colombian Film 'Kings of the World' Tops San Sebastian Award Winners. Variety. Retrieved 6 June 2024.",,Winner,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Supporting_Performance
San Sebastián International Film Festival,2023,,Silver Shell for Best Supporting Performance,"^ Kiang, Jessica (30 September 2023). San Sebastián Native Jaione Camborda's 'The Rye Horn' Wins Top Prize At San Sebastian. Variety.","^ Kiang, Jessica (30 September 2023). San Sebastián Native Jaione Camborda's 'The Rye Horn' Wins Top Prize At San Sebastian. Variety.",,Winner,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Supporting_Performance
San Sebastián International Film Festival,2024,,Silver Shell for Best Supporting Performance,"^ Lodge, Guy (28 September 2024). San Sebastián Film Festival Award Winners (Updating Live). Variety.","^ Lodge, Guy (28 September 2024). San Sebastián Film Festival Award Winners (Updating Live). Variety.",,Winner,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Supporting_Performance
San Sebastián International Film Festival,2021,,Silver Shell for Best Supporting Performance,Ensemble cast of Who's Stopping Us,2021,,Winner,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Supporting_Performance
San Sebastián International Film Festival,2022,,Silver Shell for Best Supporting Performance,Renata Lerman,2022,,Winner,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Supporting_Performance
San Sebastián International Film Festival,2023,,Silver Shell for Best Supporting Performance,Hovik Keuchkerian,2023,,Winner,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Supporting_Performance
San Sebastián International Film Festival,2024,,Silver Shell for Best Supporting Performance,Pierre Lottin,2024,,Winner,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Supporting_Performance
San Sebastián International Film Festival,1953,,Silver Shell for Best Actor,Francisco Rabal,There's a Road on the Right,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Actor
San Sebastián International Film Festival,1954,,Silver Shell for Best Actor,Enrique Alvarez Diosdado,Viento del norte,,Nominee,Spanish,https://en.wikipedia.org/wiki/Silver_Shell_for_Best_Actor
