award_show,year,ceremony_edition,category,nominee_name,work_title,role_or_character,result,language,source_url
Berlin International Film Festival,1983,,Golden Bear,Edward Bennett,Ascendancy,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1983,,Golden Bear,Mario Camus,La colmena,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1984,,Golden Bear,John Cassavetes,Love Streams,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1985,,Golden Bear,David Hare,Wetherby,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1985,,Golden Bear,Rainer Simon,The Woman and the Stranger,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1986,,Golden Bear,Reinhard Hauff,Stammheim,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1987,,Golden Bear,Gleb Panfilov,The Theme,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1988,,Golden Bear,Zhang Yimou,Red Sorghum,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1989,,Golden Bear,Barry Levinson,Rain Man,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1990,,Golden Bear,Jiří Menzel,Larks on a String,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1990,,Golden Bear,Costa-Gavras,Music Box,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1991,,Golden Bear,Marco Ferreri,The House of Smiles,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1992,,Golden Bear,Lawrence Kasdan,Grand Canyon,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1993,,Golden Bear,Ang Lee,The Wedding Banquet,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1993,,Golden Bear,Xie Fei,Woman Sesame Oil Maker,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1994,,Golden Bear,Jim Sheridan,In the Name of the Father,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1995,,Golden Bear,Bertrand Tavernier,The Bait,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1996,,Golden Bear,Ang Lee,Sense and Sensibility,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1997,,Golden Bear,Miloš Forman,The People vs. Larry Flynt,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1998,,Golden Bear,Walter Salles,Central Station,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1999,,Golden Bear,Terrence Malick,The Thin Red Line,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2000,,Golden Bear,Paul Thomas Anderson,Magnolia,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2001,,Golden Bear,Patrice Chéreau,Intimacy,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2002,,Golden Bear,Paul Greengrass,Bloody Sunday,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2002,,Golden Bear,Hayao Miyazaki,Spirited Away,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2003,,Golden Bear,Michael Winterbottom,In This World,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2004,,Golden Bear,Fatih Akin,Head-On,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2005,,Golden Bear,Mark Dornford-May,U-Carmen eKhayelitsha,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2006,,Golden Bear,Jasmila Žbanić,Grbavica,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2007,,Golden Bear,Wang Quan'an,Tuya's Marriage,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2008,,Golden Bear,José Padilha,Elite Squad,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2009,,Golden Bear,Claudia Llosa,The Milk of Sorrow,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2010,,Golden Bear,Semih Kaplanoğlu,Honey,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2011,,Golden Bear,Asghar Farhadi,A Separation,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2012,,Golden Bear,Paolo and Vittorio Taviani,Caesar Must Die,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2013,,Golden Bear,Călin Peter Netzer,Child's Pose,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2014,,Golden Bear,Diao Yinan,"Black Coal, Thin Ice",,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2015,,Golden Bear,Jafar Panahi,Taxi,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2016,,Golden Bear,Gianfranco Rosi,Fire at Sea,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2017,,Golden Bear,Ildikó Enyedi,On Body and Soul,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2018,,Golden Bear,Adina Pintilie,Touch Me Not,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2019,,Golden Bear,Nadav Lapid,Synonyms,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2020,,Golden Bear,Mohammad Rasoulof,There Is No Evil,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2021,,Golden Bear,Radu Jude,Bad Luck Banging or Loony Porn,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2022,,Golden Bear,Carla Simón,Alcarràs,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2023,,Golden Bear,Nicolas Philibert,On the Adamant,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2024,,Golden Bear,Mati Diop,Dahomey,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2025,,Golden Bear,Dag Johan Haugerud,Dreams (Sex Love),,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,2026,,Golden Bear,İlker Çatak,Yellow Letters,,Nominee,German,https://en.wikipedia.org/wiki/Golden_Bear
Berlin International Film Festival,1956,,Silver Bear for Best Director,Robert Aldrich,Autumn Leaves,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1957,,Silver Bear for Best Director,Mario Monicelli,Fathers and Sons,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1958,,Silver Bear for Best Director,Tadashi Imai,Jun'ai Monogatari,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1959,,Silver Bear for Best Director,Akira Kurosawa,The Hidden Fortress,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1960,,Silver Bear for Best Director,Jean-Luc Godard,Breathless,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1961,,Silver Bear for Best Director,Bernhard Wicki,The Miracle of Father Malachia,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1962,,Silver Bear for Best Director,Francesco Rosi,Salvatore Giuliano,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1963,,Silver Bear for Best Director,Nikos Koundouros,Young Aphrodites,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1964,,Silver Bear for Best Director,Satyajit Ray,Mahanagar,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1965,,Silver Bear for Best Director,Satyajit Ray,Charulata,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1966,,Silver Bear for Best Director,Carlos Saura,The Hunt,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1967,,Silver Bear for Best Director,Živojin Pavlović,The Rats Woke Up,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1968,,Silver Bear for Best Director,Carlos Saura,Peppermint Frappé,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1972,,Silver Bear for Best Director,Jean-Pierre Blanc,The Old Maid,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1975,,Silver Bear for Best Director,Sergei Solovyov,One Hundred Days After Childhood,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1976,,Silver Bear for Best Director,Mario Monicelli,Caro Michele,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1977,,Silver Bear for Best Director,Manuel Gutiérrez Aragón,Black Litter,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1978,,Silver Bear for Best Director,Georgi Djulgerov,Advantage,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1979,,Silver Bear for Best Director,Astrid Henning-Jensen,Winterborn,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1980,,Silver Bear for Best Director,István Szabó,Bizalom,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1982,,Silver Bear for Best Director,Mario Monicelli,Il Marchese del Grillo,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1983,,Silver Bear for Best Director,Éric Rohmer,Pauline at the Beach,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1984,,Silver Bear for Best Director,Costas Ferris,Rembetiko,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1984,,Silver Bear for Best Director,Ettore Scola,Le Bal,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1985,,Silver Bear for Best Director,Robert Benton,Places in the Heart,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1986,,Silver Bear for Best Director,Giorgi Shengelaya,The Journey of a Young Composer,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1987,,Silver Bear for Best Director,Oliver Stone,Platoon,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1988,,Silver Bear for Best Director,Norman Jewison,Moonstruck,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1989,,Silver Bear for Best Director,Dušan Hanák,"I Love, You Love",,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1990,,Silver Bear for Best Director,Michael Verhoeven,The Nasty Girl,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1991,,Silver Bear for Best Director,Jonathan Demme,The Silence of the Lambs,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1991,,Silver Bear for Best Director,Ricky Tognazzi,Ultra,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1992,,Silver Bear for Best Director,Jan Troell,Il Capitano: A Swedish Requiem,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1993,,Silver Bear for Best Director,Andrew Birkin,The Cement Garden,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1994,,Silver Bear for Best Director,Krzysztof Kieślowski,Three Colours: White,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1995,,Silver Bear for Best Director,Richard Linklater,Before Sunrise,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1996,,Silver Bear for Best Director,Richard Loncraine,Richard III,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1996,,Silver Bear for Best Director,Yim Ho,The Sun Has Ears,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1997,,Silver Bear for Best Director,Eric Heumann,Port Djema,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1998,,Silver Bear for Best Director,Neil Jordan,The Butcher Boy,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,1999,,Silver Bear for Best Director,Stephen Frears,The Hi-Lo Country,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2000,,Silver Bear for Best Director,Miloš Forman,Man on the Moon,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2001,,Silver Bear for Best Director,Lin Cheng-sheng,Betelnut Beauty,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2002,,Silver Bear for Best Director,Otar Iosseliani,Monday Morning,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2003,,Silver Bear for Best Director,Patrice Chéreau,Son frère,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2004,,Silver Bear for Best Director,Kim Ki-duk,Samaritan Girl,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2005,,Silver Bear for Best Director,Marc Rothemund,Sophie Scholl - The Final Days,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2006,,Silver Bear for Best Director,Michael Winterbottom and Mat Whitecross,The Road to Guantánamo,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2007,,Silver Bear for Best Director,Joseph Cedar,Beaufort,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2008,,Silver Bear for Best Director,Paul Thomas Anderson,There Will Be Blood,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2009,,Silver Bear for Best Director,Asghar Farhadi,About Elly,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2010,,Silver Bear for Best Director,Roman Polanski,The Ghost Writer,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2011,,Silver Bear for Best Director,Ulrich Köhler,Sleeping Sickness,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2012,,Silver Bear for Best Director,Christian Petzold,Barbara,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2013,,Silver Bear for Best Director,David Gordon Green,Prince Avalanche,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2014,,Silver Bear for Best Director,Richard Linklater,Boyhood,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2015,,Silver Bear for Best Director,Radu Jude,Aferim!,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2015,,Silver Bear for Best Director,Malgorzata Szumowska,Body,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2016,,Silver Bear for Best Director,Mia Hansen-Løve,Things to Come,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2017,,Silver Bear for Best Director,Aki Kaurismäki,The Other Side of Hope,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2018,,Silver Bear for Best Director,Wes Anderson,Isle of Dogs,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2019,,Silver Bear for Best Director,Angela Schanelec,"I Was at Home, But",,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2020,,Silver Bear for Best Director,Hong Sang-soo,The Woman Who Ran,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2021,,Silver Bear for Best Director,Dénes Nagy,Natural Light,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2022,,Silver Bear for Best Director,Claire Denis,Both Sides of the Blade,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2023,,Silver Bear for Best Director,Philippe Garrel,The Plough,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2024,,Silver Bear for Best Director,Nelson Carlo De Los Santos Arias,Pepe,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2025,,Silver Bear for Best Director,Huo Meng,Living the Land,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2026,,Silver Bear for Best Director,Grant Gee,Everybody Digs Bill Evans,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director
Berlin International Film Festival,2021,,Silver Bear for Best Leading Performance,Maren Eggert,I'm Your Man,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Leading_Performance
Berlin International Film Festival,2022,,Silver Bear for Best Leading Performance,Meltem Kaptan,Rabiye Kurnaz vs. George W. Bush,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Leading_Performance
Berlin International Film Festival,2023,,Silver Bear for Best Leading Performance,Sofía Otero,"20,000 Species of Bees",,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Leading_Performance
Berlin International Film Festival,2024,,Silver Bear for Best Leading Performance,Sebastian Stan,A Different Man,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Leading_Performance
Berlin International Film Festival,2025,,Silver Bear for Best Leading Performance,Rose Byrne,If I Had Legs I'd Kick You,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Leading_Performance
Berlin International Film Festival,2026,,Silver Bear for Best Leading Performance,Sandra Hüller,Rose,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Leading_Performance
Berlin International Film Festival,2021,,Silver Bear for Best Supporting Performance,Lilla Kizlinger,Forest – I See You Everywhere,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Supporting_Performance
Berlin International Film Festival,2022,,Silver Bear for Best Supporting Performance,Laura Basuki,"Before, Now & Then",,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Supporting_Performance
Berlin International Film Festival,2023,,Silver Bear for Best Supporting Performance,Thea Ehre,Till the End of the Night,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Supporting_Performance
Berlin International Film Festival,2024,,Silver Bear for Best Supporting Performance,Emily Watson,Small Things Like These,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Supporting_Performance
Berlin International Film Festival,2025,,Silver Bear for Best Supporting Performance,Andrew Scott,Blue Moon,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Supporting_Performance
Berlin International Film Festival,2026,,Silver Bear for Best Supporting Performance,Tom Courtenay,Queen at Sea,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Supporting_Performance
Berlin International Film Festival,2026,,Silver Bear for Best Supporting Performance,Anna Calder-Marshall,Queen at Sea,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Supporting_Performance
Berlin International Film Festival,1956,,Silver Bear for Best Actor,Burt Lancaster,Trapeze,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Actor
Berlin International Film Festival,1957,,Silver Bear for Best Actor,Pedro Infante,Tizoc,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Actor
Berlin International Film Festival,1958,,Silver Bear for Best Actor,Sidney Poitier,The Defiant Ones,,Nominee,German,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Actor
